014444	014445	014446	014447	014448	014449	014450	014451	014452	014453	014454	014455
12	9	6	9	7	12	44	8	11	9	15	19
10	9	9	0	2	2	0	1	6	0	5	1
3	8	4	0	0	0	0	1	1	1	1	1
462	468	414	644	515	704	596	370	559	399	646	639
55	31	30	12	18	15	43	22	24	10	29	22
1366	1486	961	2066	980	1348	1243	1158	1366	1214	1719	1449
238	182	229	97	131	155	304	173	295	117	174	160
726	839	665	182	128	189	882	360	623	421	682	793
4	5	6	2	1	2	0	1	1	4	3	1
3386	3244	2524	2797	2208	3220	4743	2932	3577	2496	3812	4218
999	1453	1365	927	1276	1586	1260	537	1099	964	1497	1368
15137	15941	14734	16521	13817	18612	16751	9355	16637	12361	18306	15724
1602	1539	1241	1661	1219	1773	2705	1349	1803	1306	2238	2219
450	466	352	614	436	585	785	454	579	410	689	611
948	1031	694	1278	987	1304	1458	1054	1093	755	1243	1174
562	522	392	746	499	723	1093	736	746	490	625	671
1074	957	792	1342	869	1331	2242	1338	1533	919	1346	1379
91	114	106	130	89	119	208	78	91	159	248	160
1	0	1	0	0	0	0	0	0	0	0	0
1240	1138	967	1393	941	1240	757	721	895	862	1303	1193
1832	1626	1329	1686	1529	2074	2215	1842	2336	1383	2131	2082
728	656	562	599	531	712	734	599	770	544	896	796
3850	3737	3401	2607	2061	2950	4132	2656	3230	3258	5266	5508
152	134	80	209	158	162	145	148	175	130	182	196
722	640	447	1137	650	823	757	707	725	629	930	768
1660	1492	1452	2164	1517	2222	2448	1518	1953	1261	1839	1726
1379	1207	1130	2022	1346	2018	2198	1414	1700	1062	1584	1572
1576	1968	2331	1334	2402	2930	1549	1695	2350	1117	1627	1287
1151	1229	859	1349	904	1252	1287	1166	1303	867	1339	1162
2461	2852	1911	2213	1897	2409	3796	2685	2782	1915	2768	2337
307	230	147	528	338	502	928	398	468	326	560	490
174	191	159	94	79	91	120	101	131	93	187	196
1821	1745	1289	2195	1259	1818	1858	1613	1607	1484	2097	1743
2105	2189	1875	1195	875	1261	1991	1472	1659	1300	2043	2072
349	375	294	371	253	413	768	358	601	338	630	627
1091	914	776	1389	718	1030	1541	960	1086	786	1238	1035
988	1014	663	955	597	920	1524	939	1010	694	1011	1029
431	400	260	352	252	400	805	378	445	328	457	528
327	310	207	225	158	272	553	295	328	241	307	393
381	343	272	128	93	143	297	206	266	219	356	326
575	513	356	402	316	429	871	411	457	396	530	567
410	341	260	395	201	361	519	380	393	262	385	348
2097	2524	2234	2547	2735	3917	4169	1850	2830	2439	4514	4119
864	853	577	1002	815	1224	2105	961	1162	754	1140	1072
1010	846	652	1178	754	1199	2380	1097	1261	794	1146	1166
581	476	345	589	388	594	1303	597	739	415	589	612
348	358	287	277	254	317	617	344	379	197	385	340
830	811	723	975	772	1014	843	598	760	638	1060	1011
588	597	493	959	790	1096	782	495	667	684	882	963
5138	4612	3872	5623	3702	5125	6197	4771	5256	4147	6228	6221
1734	1862	1643	1250	1121	1521	2437	1350	1667	1379	2052	2117
836	784	639	687	502	670	914	704	854	491	890	812
2316	2087	1790	2049	1253	1822	2524	1710	1890	1424	2194	2271
237	223	181	283	200	285	275	190	245	196	321	316
558	805	582	529	702	954	560	329	568	562	983	835
8364	7797	6803	7632	4896	7292	9336	5871	6317	6434	9308	9156
3034	2805	2218	3357	3886	5436	9227	3737	5352	2797	5099	4742
4250	4272	3223	5684	6514	9030	17429	6286	8753	4413	8288	7603
372	316	232	360	215	285	855	293	374	216	376	366
360	306	263	682	355	499	472	309	368	369	515	465
837	825	697	1216	709	1012	1201	916	1072	699	1061	957
1972	1786	1418	2669	1360	2118	3184	2309	2364	1482	2219	2098
1397	1325	1058	1852	1077	1681	2496	1772	1774	1107	1627	1597
393	448	271	393	351	488	1100	431	519	377	533	531
26	35	17	38	19	26	61	38	36	17	35	45
375	408	224	734	794	1151	1012	444	597	657	901	852
14	18	17	19	20	24	14	12	18	8	31	35
4	6	2	3	14	8	5	2	5	3	9	11
59	43	53	46	14	31	19	17	20	32	50	34
31	35	36	41	14	10	18	6	19	37	52	24
0	0	0	0	0	0	0	0	0	0	1	0
678	668	576	487	402	532	782	519	581	522	727	675
87	88	69	54	39	66	70	29	45	62	121	78
89	108	78	26	16	31	73	8	34	97	183	111
1778	1768	1298	2346	1585	2295	2597	1813	2094	1495	2433	2296
2147	2083	1535	1939	1269	1803	1951	1823	1945	1853	2557	2563
1179	1209	1021	1341	1023	1343	1336	1030	1215	868	1442	1294
1146	1173	1001	1195	894	1285	1157	692	938	806	1327	1285
149	135	100	222	92	117	186	105	120	106	171	161
192	2077	102	214	143	209	147	145	124	134	199	261
20	6291	2	5	4	6	2	3	7	2	3	3
339	4131	77	187	306	333	120	118	122	64	57	49
0	9	0	0	5	0	0	0	1	0	1	2
6	4	4	3	1	0	7	2	0	1	2	3
868	781	663	907	664	988	1185	857	1011	655	1032	1042
530	442	463	527	382	552	538	317	398	323	534	483
163	172	177	35	7	29	123	41	102	146	183	179
525	467	423	149	81	113	348	157	233	293	474	383
49	67	58	81	46	77	89	40	50	60	105	94
1357	1228	1052	3047	1726	2366	1909	1265	1654	1318	2242	2017
65	58	51	22	12	28	37	24	48	26	54	33
6309	6414	4548	5106	4336	6689	11506	4535	5774	6472	10233	10205
3806	2952	3562	2606	4256	4595	4782	4614	4782	1857	2484	2694
3842	3460	3020	3485	2678	3772	4020	2817	3557	2522	4218	3791
1177	987	835	1235	640	966	1080	805	915	722	1079	1014
509	484	362	574	308	474	601	451	484	398	567	564
418	436	249	561	324	421	547	447	469	344	529	424
25	21	25	11	6	8	41	28	35	8	32	17
23	22	21	6	10	7	30	17	22	14	23	12
112	98	81	147	64	111	70	76	111	79	125	116
1171	1176	1119	1252	1121	1585	1856	1318	1571	929	1431	1343
252	211	186	382	206	316	307	203	225	206	341	273
1	4	2	9	19	21	22	7	7	9	12	9
275	257	239	37	30	32	231	41	136	166	294	294
25	26	23	10	5	7	37	8	14	13	23	34
528	804	506	381	371	684	413	288	351	505	630	635
318	748	276	228	284	393	327	300	332	216	368	370
65	124	56	56	52	77	76	62	55	32	77	80
22	40	22	1	2	2	7	6	7	15	23	18
2	3	2	5	2	0	0	0	1	1	5	3
89	63	60	68	33	63	46	49	41	42	72	49
867	652	501	526	228	324	831	489	517	389	605	515
759	562	414	431	157	237	694	421	432	316	480	407
684	664	561	547	534	631	476	375	446	509	769	613
545	491	481	440	439	532	422	304	389	358	613	526
85	118	35	46	54	38	2	21	1	115	96	40
5	3	1	2	1	0	1	1	1	2	0	0
2	3	2	7	7	8	9	5	7	0	3	7
22	17	17	38	21	32	32	19	26	17	31	24
9	7	6	2	2	1	2	7	2	2	6	2
85	84	67	369	369	452	269	149	116	131	301	323
440	450	369	289	261	414	392	301	316	285	451	444
484	443	302	548	458	688	1202	639	612	513	734	779
2653	2638	1808	3296	4486	6125	6256	3655	4721	2855	4464	4582
3233	4794	4182	4284	5902	7471	6315	2760	4578	3299	5520	5380
879	787	773	604	418	578	675	436	500	500	994	947
0	0	1	0	2	1	1	1	0	2	3	0
751	660	522	841	558	811	1203	891	940	574	882	868
1959	1842	1465	1828	1456	1885	2358	1518	1975	1450	2247	2100
1471	1357	1135	1501	1073	1593	1581	875	1062	1090	1927	1646
0	0	0	2	0	0	5	0	0	0	1	0
0	0	1	0	0	0	0	0	1	0	0	0
0	0	0	1	0	1	11	0	0	0	0	0
280	254	172	151	124	190	363	192	272	225	735	772
5	5	4	0	2	0	9	6	4	3	4	1
1	1	0	0	0	0	4	0	1	0	0	0
5	4	4	0	0	1	15	3	4	3	10	8
156	189	161	273	438	396	250	171	238	138	248	216
7	8	10	17	27	43	6	11	12	7	17	22
274	258	170	380	215	299	527	344	335	228	312	354
2095	2027	1722	2114	1520	2139	2739	1345	1652	1955	3366	3304
2025	2032	1506	2220	1672	2443	2267	1670	1858	1655	2664	2686
713	716	604	1239	696	1033	854	641	828	676	1078	930
1	4	3	3	2	3	1	0	8	2	2	2
57	55	51	35	50	73	24	25	57	58	100	81
1379	1143	902	1218	861	1554	2451	1108	1419	1329	3342	3391
884	739	599	693	497	783	1679	854	1004	565	882	825
382	348	232	315	209	318	825	425	456	280	448	468
892	895	596	768	792	1108	3267	973	1406	917	1238	1309
1725	1524	1038	1895	1283	2129	3521	2062	2603	1540	2462	2523
492	475	333	585	452	602	1295	657	1014	379	589	563
1599	1571	1639	1888	3445	3483	4464	3957	7683	1321	1864	1744
424	338	278	421	176	276	494	345	389	264	393	294
919	730	596	904	456	645	1665	886	921	637	826	865
1302	1183	835	1598	1064	1563	2893	1553	1634	1105	1566	1541
472	451	317	649	504	755	1113	629	710	441	651	564
6430	5766	5171	6700	4970	6721	6903	4744	5543	4230	6591	5680
1179	1041	899	283	262	306	632	467	442	673	1012	1156
737	592	469	616	418	650	875	650	716	505	799	756
735	588	465	609	413	644	871	649	711	502	794	756
536	475	340	455	250	415	945	480	515	356	482	476
140	151	81	6	9	10	72	72	58	59	91	63
1201	887	1100	1453	1016	1639	4139	2545	2966	1285	1551	1239
1296	1080	840	1175	708	1039	1010	814	1116	797	1325	1150
261	162	115	199	76	164	191	116	172	126	191	186
21	24	33	31	27	44	10	14	19	21	31	26
619	566	504	738	560	764	725	569	682	515	807	784
227	203	137	313	170	260	361	217	265	187	257	256
237	214	159	382	206	327	632	217	297	210	340	278
88	79	41	174	124	220	304	138	189	121	179	182
622	552	426	834	536	850	1331	656	698	579	861	849
447	498	421	332	316	456	676	321	494	380	533	584
0	2	4	0	1	0	0	0	2	2	1	0
189	165	149	201	164	205	145	106	174	118	165	182
690	606	556	895	599	795	764	547	639	521	791	776
2435	2507	2156	2899	3101	4271	5555	3210	4174	2534	4073	4159
402	413	277	422	276	482	574	364	485	385	605	591
0	3	7	2	1	2	2	1	1	2	0	0
1671	1863	1329	3445	1317	1934	755	1216	1430	1419	2267	1519
210	183	157	301	231	341	209	199	279	183	315	319
982	865	680	1005	829	1167	1261	1110	1169	788	1284	1142
7843	7551	5757	9505	5964	8418	6481	6331	6910	6629	9444	8832
3050	2690	2152	3895	2521	3285	3612	3073	4030	2073	3686	3229
239	181	148	25	34	41	166	155	125	82	118	127
1668	1454	1187	114	665	122	821	892	812	163	341	448
5988	5701	4461	7158	4673	6384	5971	5623	6055	4144	6344	5597
1	4	4	0	1	2	6	0	3	0	1	0
99	80	97	81	67	95	98	81	97	41	60	73
8	7	2	1	1	5	7	1	5	5	1	5
395	292	238	461	276	398	664	423	646	314	499	509
7359	1561	1191	1666	1123	1563	2077	1070	1452	1024	1566	1592
2	5	4	3	4	4	16	6	21	4	12	8
0	0	1	1	0	0	0	0	1	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
831	27	0	1	2	1	29	0	0	1	2	1
3805	125	1	2	3	1	125	2	2	0	4	4
1695	21	0	2	1	2	526	0	5	1	3	3
3	9	2	6	1	6	0	4	3	7	21	15
312	341	264	352	272	423	373	210	268	262	427	459
1100	1079	806	1416	829	1198	2791	1237	1426	861	1334	1351
5221	4531	3402	3384	4780	3898	7290	3496	3728	2706	4890	5660
0	1	1	0	0	5	7	4	0	2	1	1
23	19	20	26	22	39	39	29	32	23	46	31
3699	3209	2370	659	3112	1650	5265	1975	1913	1173	2537	3323
25	23	27	133	283	397	166	70	96	130	232	269
10	7	2	0	7	6	0	3	6	8	11	11
21	20	23	9	5	8	17	12	18	14	16	8
3	6	6	3	0	1	6	3	7	4	5	2
0	2	2	0	0	0	0	0	0	1	0	0
91	70	59	98	79	135	154	41	102	81	139	140
136	104	76	129	107	172	277	160	219	144	201	299
0	0	0	1	1	1	4	1	2	1	0	2
3	2	0	0	0	1	6	3	7	4	1	1
2	3	2	16	38	28	8	12	7	7	11	14
929	644	651	962	552	913	919	682	932	728	1277	1258
981	902	782	1324	906	1251	988	809	923	742	1239	1202
208	171	116	257	131	192	167	145	131	143	230	195
2	27	64	24	241	157	20	12	21	7	7	10
4	9	11	5	11	12	26	19	20	5	11	5
2	1	7	2	10	7	18	4	7	4	6	3
185	148	87	14	11	15	200	80	92	55	64	83
32	24	20	4	4	8	35	15	18	10	17	19
5	9	3	2	2	8	8	13	9	6	8	5
107	106	52	23	52	33	120	41	62	32	60	58
102	97	47	20	52	32	98	32	50	30	49	51
837	1023	963	907	945	1146	1575	1033	1698	623	811	832
702	881	791	899	1002	1149	946	869	1054	541	791	726
901	1373	1198	1417	1906	2539	1791	1016	1729	875	1790	2186
5658	5300	4671	6601	6145	9598	6575	5092	5921	4761	8305	7848
88	272	374	92	615	629	83	136	159	40	143	105
4346	3767	3477	4712	3780	5009	2577	2573	3571	3326	5320	5175
13	12	9	22	9	22	25	14	13	30	38	52
0	2	1	0	1	2	0	0	2	1	2	3
1	2	2	0	0	0	0	0	2	1	0	2
1252	1288	1017	1466	1112	1562	1461	886	1158	996	1703	1635
735	1028	879	828	887	1283	1263	482	864	787	1307	1324
225	243	202	210	186	293	355	175	259	239	373	446
432	529	469	512	536	828	1017	471	606	438	676	717
157	199	178	166	218	369	442	244	228	135	216	214
6	7	8	10	14	7	4	4	5	9	8	7
21	25	15	0	0	0	39	26	11	17	20	19
1834	2098	1768	1870	1542	2428	1502	853	1045	1647	2634	2336
0	0	0	0	0	0	0	0	0	0	0	0
1184	1101	763	1005	742	1010	2084	1148	1227	791	1157	1114
0	3	2	3	0	0	0	3	2	0	1	0
1	0	1	0	0	0	0	1	0	0	1	1
2198	2016	1703	2932	1917	3025	3478	2119	2582	2132	3404	3381
158	162	119	242	200	271	413	230	220	146	268	247
285	254	150	320	162	205	439	274	310	185	294	293
745	726	702	858	603	936	1039	692	848	611	998	992
696	649	481	1566	1092	1872	5786	1329	2020	1926	2174	2179
12	5	9	8	2	2	3	7	7	5	9	5
14	9	13	2	0	2	2	5	4	2	6	6
41	22	23	36	10	20	36	22	31	31	37	41
55	30	30	47	22	40	51	32	49	40	48	49
441	368	208	395	233	335	473	345	376	276	430	330
209	195	135	154	101	146	442	168	216	124	236	213
627	461	348	655	335	452	1115	518	627	410	661	572
547	420	343	464	268	362	785	420	475	309	486	445
1001	1017	705	1084	746	1047	1703	1037	1118	747	1194	1168
510	478	350	779	404	581	601	493	523	471	634	591
807	688	608	933	570	803	891	627	755	586	943	892
707	598	485	726	432	569	783	535	585	472	785	649
490	386	364	347	138	251	555	431	415	254	406	374
525	448	384	837	489	712	910	659	649	483	842	776
2603	2346	1898	1694	1976	2614	6170	3613	4565	1994	2854	2690
2044	1799	1467	1490	1785	2332	4803	2989	3809	1571	2238	2082
981	993	657	886	580	828	1336	967	978	786	1258	1072
5	12	3	9	6	8	5	10	8	10	28	21
177	165	128	238	165	281	212	164	206	198	358	335
45	25	21	17	22	22	37	37	29	20	29	39
7	6	7	30	22	17	20	14	16	6	10	15
814	830	558	1065	617	905	788	648	641	615	932	730
106	116	80	716	463	659	1030	629	576	268	340	244
4	6	2	7	2	2	6	4	1	1	1	1
44	24	26	42	19	35	19	34	25	21	27	16
36	22	24	26	7	19	9	23	16	8	19	7
20	13	14	7	0	2	8	5	4	1	11	4
22	14	15	27	12	23	37	19	44	21	22	32
337	271	193	602	296	382	656	413	431	262	414	365
303	273	197	366	210	304	491	341	319	248	369	330
26	17	15	7	7	10	18	9	19	14	29	21
1002	833	656	413	325	514	1831	711	824	806	1083	1006
486	395	249	258	253	297	769	419	413	250	402	394
197	210	130	219	95	120	163	139	151	152	193	199
2	0	5	8	1	3	3	3	3	1	2	1
172	194	112	192	78	99	148	127	139	142	164	174
48	33	18	21	17	16	35	16	19	20	38	39
1285	1175	854	1145	755	1088	1202	952	1018	832	1371	1259
544	500	301	616	308	440	612	473	500	434	608	552
10	14	9	13	3	7	8	10	8	3	17	10
432	422	334	410	199	270	201	237	284	389	569	475
374	370	282	350	168	232	128	178	227	332	489	414
2852	2721	1759	2109	2630	3121	4122	2954	3049	1739	2455	2287
144	111	108	79	42	79	154	94	96	69	120	133
0	0	0	42	43	92	31	34	25	19	20	18
2	1	4	0	3	2	0	0	0	1	4	3
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	3	0	0	0	0	3	1	1	0	2	2
2	1	0	0	0	0	0	0	0	0	0	1
1	6	0	2	4	3	2	3	1	2	3	1
587	478	372	627	658	855	839	568	804	415	680	633
9241	5130	4367	749	1093	789	4153	2165	2571	1541	2945	3966
0	0	0	0	1	0	0	0	0	0	1	0
0	0	0	1	2	2	0	0	0	2	0	0
1	0	1	3	2	6	0	0	1	1	3	1
18	22	16	345	157	288	30	31	37	61	80	67
18	19	13	7	17	20	10	1	0	0	0	2
827	727	549	914	819	961	1205	1200	1447	609	949	943
1484	1416	1087	1642	1774	1897	3218	2268	3195	1156	1744	1684
3666	3242	4028	3551	7709	4992	8626	10536	19939	2416	3150	2912
996	814	740	1011	687	991	2305	1143	1274	688	1089	979
412	369	251	404	250	342	542	410	413	322	455	405
3780	3649	2934	3921	2708	3688	3805	2762	2976	2716	4398	4033
1714	1642	1306	1788	1140	1747	2086	1352	1632	1201	1946	1914
2442	2519	2046	3053	2437	3663	4264	2158	2888	2567	4173	4240
11295	9174	7998	5793	6097	5995	15217	8224	10485	6872	9795	10278
576	627	473	236	324	399	967	537	499	333	448	444
1245	1256	955	27	69	87	1331	541	567	522	797	820
95	94	75	4	8	4	133	92	87	67	94	88
8	8	8	0	2	0	3	5	11	12	11	11
6006	3657	3624	1835	2444	970	6605	3885	5139	2368	2675	2965
782	693	550	486	573	585	1719	922	1151	817	1288	1550
8	17	9	3	6	6	5	4	2	3	12	8
3	15	6	4	8	11	2	5	8	2	9	4
0	0	1	1	1	1	0	1	0	0	1	0
497	434	437	111	301	404	637	401	383	182	388	364
0	1	1	1	1	1	4	1	2	2	1	3
33	18	28	15	5	8	46	30	30	31	21	18
1422	1286	1000	1371	1154	1741	2099	1242	1391	1184	1708	1940
1429	1443	934	1238	972	1390	2217	1241	1454	1069	1635	1737
2565	2201	2630	15	18	11	835	1213	834	37	120	53
147	132	94	119	86	115	365	164	179	90	129	139
5	6	6	22	8	15	12	6	12	5	21	20
54	225	415	41	338	255	60	70	71	8	68	46
44	260	505	20	325	245	26	110	142	2	51	30
0	0	0	2	0	2	0	0	0	0	0	1
3	1	2	0	0	0	13	3	0	1	0	2
12	10	9	11	11	20	24	12	23	8	25	23
498	429	306	1089	520	750	850	688	726	447	668	570
113	79	58	178	146	129	216	145	147	83	152	109
814	781	552	1199	811	1116	1475	934	1022	629	939	773
8	8	4	14	10	12	22	15	9	4	11	9
12	17	6	0	9	13	25	11	29	12	15	7
140	103	91	166	141	204	294	188	181	143	208	189
6	8	2	2	9	14	6	5	11	8	10	5
5	2	6	1	5	6	4	8	11	4	11	4
9	12	5	2	9	12	33	33	24	17	21	20
521	406	350	623	466	667	751	529	555	368	614	519
5581	5146	4383	4873	3274	4679	5281	4413	4491	4081	6157	6097
574	455	413	407	278	422	1026	553	516	383	544	517
892	918	729	1047	719	1033	1534	902	976	770	1036	1161
1819	1379	1249	1837	2273	2905	2181	1886	3338	1207	1952	1799
22	16	14	9	3	7	18	14	20	10	12	12
24	10	9	4	0	2	19	7	12	6	19	6
30	9	27	8	2	6	42	14	20	12	10	14
24	11	16	17	9	19	19	9	9	11	26	22
7	6	3	9	8	7	2	6	5	4	7	1
200	189	117	263	98	126	130	175	193	157	161	131
28	24	23	16	9	6	57	23	41	16	34	34
0	0	0	0	0	0	0	0	0	0	0	0
19	14	15	13	2	4	23	7	15	9	17	24
37	22	37	5	1	6	12	20	27	19	26	25
8	3	1	6	1	4	0	3	1	1	3	0
9	15	7	4	2	1	8	6	8	4	6	2
25	13	9	24	8	14	7	11	11	10	25	18
6	3	0	9	5	3	7	4	7	4	8	2
456	355	308	474	239	399	556	473	486	255	407	340
425	374	299	526	295	375	281	256	330	267	445	391
24	157	291	13	31	27	7	34	36	11	21	15
216	807	1389	118	720	606	106	324	291	60	101	133
42	94	140	64	604	485	15	45	24	2	22	21
159	415	655	47	83	89	90	225	220	43	55	90
24	346	550	37	443	311	12	86	30	2	11	15
94	209	360	51	64	84	77	101	101	40	63	77
402	380	294	469	615	889	1199	497	771	578	870	913
319	260	213	352	325	442	785	411	592	251	373	322
575	437	348	583	562	725	1742	946	1280	544	741	903
7096	6637	5280	7070	7465	9231	14602	9892	14243	5421	8601	8622
523	460	354	585	376	533	661	492	572	365	608	550
846	749	544	908	451	706	633	632	769	571	912	776
1594	1327	1124	1236	685	1017	1380	1120	1230	934	1353	1259
889	761	736	596	599	680	697	640	800	525	869	799
737	627	503	1052	824	1153	1498	956	1134	679	1155	1164
4312	3675	2922	3906	3288	4668	8581	4465	5511	3454	5551	5785
6149	5029	4092	6856	5037	7137	7421	5262	6705	5337	8369	8726
385	423	362	439	409	462	442	297	387	394	656	634
825	605	450	1631	493	683	949	975	871	592	980	729
259	203	171	342	196	290	483	298	296	196	314	263
24	16	11	31	12	23	22	13	23	20	36	19
0	0	0	0	0	0	1	0	0	0	0	1
586	657	464	752	835	1007	686	574	824	524	1026	891
806	900	817	871	859	995	2293	1918	2478	631	980	928
803	898	817	861	857	990	2286	1915	2474	627	975	921
1008	878	805	737	413	600	887	698	656	512	711	731
990	851	789	724	404	590	880	688	643	498	699	711
720	667	503	810	484	645	858	579	763	514	786	727
937	727	560	859	481	720	1264	837	938	676	964	930
2183	1803	1390	2607	1418	2164	2019	1928	2090	1808	2900	2739
2592	2314	1848	3185	2057	2781	3421	2671	2716	2141	3134	3021
7333	7026	5677	5756	3837	5409	7607	4786	5513	5021	8066	7782
886	831	579	1042	515	743	648	885	778	604	901	807
691	587	454	658	409	548	822	645	611	476	700	654
191	131	122	25	9	13	102	90	89	65	99	102
7	8	6	11	10	6	4	7	8	5	6	4
205	164	139	247	163	266	812	240	287	155	263	241
8046	11902	6574	10808	24324	35483	19949	13151	18629	14573	23268	23685
858	746	466	1100	1051	1489	1715	655	841	1328	2622	2813
14171	15371	10241	12764	13379	14282	14532	10192	10237	12234	17317	13878
86	76	67	248	187	323	392	175	232	173	297	304
0	0	0	0	0	0	0	0	0	0	0	0
943	1037	561	705	524	732	995	810	744	782	1023	771
4598	5516	1700	2559	5241	2441	60	2810	110	3306	4484	1213
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
347	251	172	265	91	142	316	216	215	231	315	291
1906	1803	1294	1253	964	1295	2082	1608	1997	1202	1819	1805
299	343	272	288	218	341	564	227	310	313	431	415
285	327	305	439	418	568	664	261	442	342	537	579
503	410	341	567	389	547	594	434	520	387	522	501
1430	1230	1073	1106	825	1043	1413	909	1059	919	1606	1506
8916	9101	9593	6841	7221	9890	8384	5909	8629	7009	14985	13095
1925	1749	1334	1983	1386	2025	2678	1540	1699	1409	2167	2064
114	113	90	124	133	148	111	81	122	93	130	116
601	605	464	792	692	934	1011	667	863	529	838	807
720	621	521	1081	647	955	1264	607	868	697	1056	1120
171	135	89	292	142	247	341	170	249	166	253	326
604	509	390	747	507	744	1292	691	698	536	793	762
334	460	308	657	768	1061	999	755	1054	647	579	630
