329	458	306	674	782	1088	1011	760	1057	657	587	634
697	663	499	832	622	930	1150	929	907	649	944	895
699	641	483	1037	543	774	1136	722	761	558	867	813
392	309	269	296	184	231	151	206	179	201	282	298
852	952	765	1189	817	1122	818	559	760	885	1313	1162
219	221	144	282	190	282	409	194	249	186	282	286
112	101	118	44	39	78	115	26	91	76	113	99
5	3	3	0	0	0	1	0	0	1	2	0
1017	959	727	812	705	887	801	706	938	614	978	867
423	346	233	335	210	322	384	317	402	248	399	371
12	10	12	15	18	26	6	7	11	8	16	15
595	610	423	996	451	603	511	431	496	458	650	487
18	13	12	9	5	4	9	12	13	4	14	16
293	252	227	275	166	282	447	323	378	203	323	286
235	233	189	354	165	252	296	189	245	192	272	283
1046	1121	902	2006	1594	2316	2103	852	1355	1547	3198	2944
319	304	222	347	278	354	411	254	304	233	365	360
12828	11051	10891	10087	8687	11147	10844	10326	11948	7079	9988	10808
109	124	85	157	98	127	159	144	157	68	131	79
788	699	533	1038	599	742	960	912	963	562	824	664
1996	2091	1773	2036	1501	2137	2353	2966	3251	1388	2709	2613
516	458	350	738	485	607	875	540	587	395	590	576
299	333	239	469	260	446	740	405	531	294	448	442
2565	2469	1785	3458	1813	2588	2657	2318	2404	1886	2851	2549
1026	1086	805	1004	951	1301	873	785	969	908	1440	1399
74	74	65	76	74	95	35	32	55	64	107	87
342	237	195	362	224	301	415	287	352	234	369	352
8	9	7	6	1	11	0	0	5	6	18	20
0	0	0	0	0	1	0	1	0	0	1	0
0	2	0	2	0	0	4	0	1	1	0	0
126	113	98	103	91	113	90	61	100	93	111	83
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
574	394	358	487	283	356	812	500	515	357	575	463
546	503	362	509	407	581	949	575	636	412	602	576
5028	4626	3787	5617	4823	6716	8538	5881	6518	4341	6238	5717
5267	4969	4042	6039	5133	7111	8645	5974	6645	4538	6506	5930
5227	5181	4010	7214	4305	5774	4178	3129	3820	4436	6798	5555
343	255	234	265	173	248	338	241	279	198	289	281
1094	1092	1032	846	961	1287	1066	890	1297	876	1317	1333
326	309	270	387	283	425	698	328	523	299	495	469
850	690	585	805	621	889	1665	854	1016	630	1000	893
303	386	273	224	407	517	576	353	496	235	393	371
110	187	132	48	71	122	102	63	105	80	160	135
810	790	731	877	871	1208	1257	733	1140	746	1430	1372
2021	2056	1253	2012	2560	3738	4934	2036	2937	2433	4377	4254
431	330	310	541	331	499	704	446	503	349	512	457
176	129	97	223	157	212	294	170	173	143	203	228
836	714	665	803	628	820	1048	639	697	548	877	840
1	0	1	0	0	0	0	0	0	0	0	0
588	504	395	512	354	550	799	592	607	465	725	762
1233	1129	978	1244	1002	1367	1261	970	1121	970	1592	1523
914	851	690	1050	793	1123	1675	1021	1136	689	1142	1073
605	544	447	765	506	782	1374	754	809	467	813	741
143	147	93	107	112	131	135	144	152	100	129	124
512	628	550	506	409	592	383	426	427	369	519	493
8948	7638	6442	10109	5558	8474	13372	9579	10535	6775	10693	10146
5194	4829	3653	6508	3966	5754	7034	5210	6250	4370	6865	6329
2948	2665	2168	3616	2467	3574	4315	2971	3959	2271	3582	3452
1029	853	695	1326	757	1157	1532	878	1286	833	1265	1241
2922	2505	2117	3129	1850	2856	2700	2396	2493	2117	3215	2918
2072	2231	2068	1921	2184	2768	2219	1626	2490	1581	2259	2034
1114	1225	1066	1304	927	1462	1564	600	1111	1380	2054	1814
680	742	652	789	524	796	634	168	436	933	1425	1046
711	930	726	873	880	1270	1380	523	808	775	1170	1229
1827	1690	1262	1944	1499	2206	2003	1449	1750	1331	2162	2253
1725	1778	1355	2109	1668	2445	1701	1367	1719	1485	2413	2457
735	695	489	801	542	732	1048	706	802	549	776	671
2286	2386	2171	2816	2502	3250	2681	1908	2633	1628	2680	2421
844	670	521	769	563	840	1149	938	1089	528	835	813
2263	2127	1663	5178	2193	3299	3751	2694	2860	2220	3610	3153
119	106	70	171	83	105	168	145	148	99	140	145
122	104	106	188	123	158	233	128	153	114	140	144
2569	2708	1762	2041	1557	2223	3276	2380	2494	1656	2293	1927
485	562	351	527	444	636	1024	521	635	475	627	636
285	280	172	350	227	317	576	339	348	222	375	307
1236	1113	925	1240	816	1114	1727	1179	1276	769	1267	1135
518	482	399	690	646	917	1028	387	667	514	923	934
2112	2038	1822	3212	1966	2775	2770	1992	2436	1784	2816	2452
134	137	96	184	114	143	354	154	162	91	159	112
138	162	141	107	103	91	111	93	108	136	201	184
32	40	42	19	15	13	14	13	14	16	25	19
900	915	753	1244	1043	1556	1064	673	925	884	1294	1241
1995	1813	1386	2115	1363	2071	2302	1700	1945	1346	2175	2141
